date,time,gas,selected_lag_s,row_lag,hdi_low_s,hdi_high_s,hdi_range_s,reliability_class,best_combination,edge_pinned,fallback_used,raw_covariance
2025-06-23,03:00,gas4,    5.2000,      52,   -9.6000,    7.7000,   17.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,03:30,co2,    3.9000,      39,   -2.5000,   10.0000,   12.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,03:30,h2o,   -4.1000,     -41,   -4.1000,    9.9000,   14.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,03:30,gas4,   -4.0000,     -40,   -6.3000,    8.6000,   14.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,04:00,co2,   -0.4000,      -4,   -8.5000,    8.3000,   16.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,04:00,h2o,    0.1000,       1,   -8.3000,    7.7000,   16.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,04:00,gas4,   -4.1000,     -41,  -10.0000,    5.5000,   15.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,04:30,co2,    6.7000,      67,   -5.6000,   10.0000,   15.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,04:30,h2o,    0.1000,       1,  -10.0000,    6.5000,   16.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,04:30,gas4,   -0.3000,      -3,  -10.0000,    8.2000,   18.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,05:00,co2,    3.1000,      31,   -3.1000,   10.0000,   13.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,05:00,h2o,   -2.6000,     -26,   -6.7000,   10.0000,   16.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,05:00,gas4,   -3.0000,     -30,   -7.9000,   10.0000,   17.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,05:30,co2,    0.0000,       0,  -10.0000,    5.1000,   15.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,05:30,h2o,   -0.2000,      -2,   -1.7000,   10.0000,   11.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,05:30,gas4,   -1.5000,     -15,   -5.7000,   10.0000,   15.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,06:00,co2,    3.5000,      35,   -7.3000,    8.4000,   15.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,06:00,h2o,   -2.3000,     -23,   -7.4000,    8.9000,   16.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,06:00,gas4,  -10.0000,    -100,  -10.0000,    8.0000,   18.0000,edge_pinned,wc,T,T,  -9999.000000
2025-06-23,06:30,co2,   -1.1000,     -11,   -4.0000,    8.8000,   12.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,06:30,h2o,    7.6000,      76,   -6.4000,    8.4000,   14.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,06:30,gas4,    6.1000,      61,   -4.8000,   10.0000,   14.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,07:00,co2,   -2.6000,     -26,   -5.5000,    6.4000,   11.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,07:00,h2o,   -2.3000,     -23,   -8.5000,    8.8000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,07:00,gas4,   -1.6000,     -16,   -5.1000,    8.4000,   13.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,07:30,co2,   -7.3000,     -73,   -7.3000,    8.6000,   15.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,07:30,h2o,   10.0000,     100,   -8.0000,   10.0000,   18.0000,edge_pinned,ct,T,T,  -9999.000000
2025-06-23,07:30,gas4,   -3.9000,     -39,   -7.6000,   10.0000,   17.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,08:00,co2,    0.4000,       4,   -7.8000,    8.0000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,08:00,h2o,   -6.2000,     -62,   -8.4000,    8.6000,   17.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,08:00,gas4,    2.7000,      27,   -3.6000,    9.1000,   12.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,08:30,co2,   -1.8000,     -18,   -6.9000,    3.8000,   10.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,08:30,h2o,   -2.1000,     -21,   -8.7000,    6.4000,   15.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,08:30,gas4,   -4.2000,     -42,   -9.5000,    5.7000,   15.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,09:00,co2,    4.4000,      44,   -7.1000,    7.2000,   14.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,09:00,h2o,   -0.6000,      -6,  -10.0000,    8.0000,   18.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,09:00,gas4,   -6.0000,     -60,   -8.6000,   10.0000,   18.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,09:30,co2,    3.9000,      39,   -7.6000,    4.1000,   11.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,09:30,h2o,   -2.9000,     -29,  -10.0000,    4.3000,   14.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,09:30,gas4,    0.9000,       9,  -10.0000,    7.9000,   17.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,10:00,co2,   -0.3000,      -3,   -4.3000,    7.9000,   12.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,10:00,h2o,   -1.2000,     -12,   -7.0000,   10.0000,   17.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,10:00,gas4,    1.2000,      12,  -10.0000,    7.7000,   17.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,10:30,co2,    0.2000,       2,   -8.5000,    6.2000,   14.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,10:30,h2o,  -10.0000,    -100,  -10.0000,    7.3000,   17.3000,edge_pinned,wc,T,T,  -9999.000000
2025-06-23,10:30,gas4,    0.0000,       0,   -7.8000,    9.5000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,11:00,co2,    5.5000,      55,   -4.9000,   10.0000,   14.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,11:00,h2o,    0.8000,       8,   -6.2000,    8.4000,   14.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,11:00,gas4,   -2.6000,     -26,   -8.1000,    8.7000,   16.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,11:30,co2,    7.4000,      74,   -7.2000,   10.0000,   17.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,11:30,h2o,    6.1000,      61,   -5.7000,   10.0000,   15.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,11:30,gas4,   -0.1000,      -1,   -8.3000,   10.0000,   18.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,12:00,co2,    2.7000,      27,   -8.4000,    7.7000,   16.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,12:00,h2o,   -0.5000,      -5,   -7.6000,    8.9000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,12:00,gas4,    2.2000,      22,  -10.0000,    6.5000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,12:30,co2,    7.7000,      77,   -8.4000,    7.8000,   16.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,12:30,h2o,    0.0000,       0,   -4.4000,    7.5000,   11.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,12:30,gas4,   -3.1000,     -31,   -6.7000,   10.0000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,13:00,co2,    0.5000,       5,  -10.0000,    7.5000,   17.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,13:00,h2o,    0.0000,       0,   -5.5000,   10.0000,   15.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,13:00,gas4,   -1.7000,     -17,   -9.9000,    6.5000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,13:30,co2,   -6.9000,     -69,   -6.9000,    8.9000,   15.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,13:30,h2o,   -7.2000,     -72,   -7.2000,   10.0000,   17.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,13:30,gas4,   -3.9000,     -39,   -4.2000,   10.0000,   14.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,14:00,co2,    1.3000,      13,  -10.0000,    7.3000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,14:00,h2o,    0.5000,       5,  -10.0000,    7.4000,   17.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,14:00,gas4,    0.0000,       0,  -10.0000,    6.2000,   16.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,14:30,co2,    5.5000,      55,   -7.8000,   10.0000,   17.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,14:30,h2o,   -1.2000,     -12,   -5.5000,   10.0000,   15.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,14:30,gas4,   -2.2000,     -22,   -7.9000,    9.1000,   17.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,15:00,co2,    7.2000,      72,   -9.5000,    7.9000,   17.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,15:00,h2o,   -2.7000,     -27,   -4.3000,    8.2000,   12.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,15:00,gas4,   -4.3000,     -43,   -8.9000,    8.8000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,15:30,co2,   -0.6000,      -6,   -6.1000,    9.9000,   16.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,15:30,h2o,    2.9000,      29,   -1.9000,   10.0000,   11.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,15:30,gas4,   -6.7000,     -67,   -6.9000,   10.0000,   16.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,16:00,co2,   -0.5000,      -5,   -6.9000,    5.7000,   12.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,16:00,h2o,   -1.7000,     -17,   -5.5000,    9.5000,   15.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,16:00,gas4,    4.4000,      44,  -10.0000,    7.9000,   17.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,16:30,co2,    0.0000,       0,   -3.4000,    7.8000,   11.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,16:30,h2o,    0.1000,       1,   -5.9000,   10.0000,   15.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,16:30,gas4,    4.1000,      41,  -10.0000,    5.8000,   15.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,17:00,co2,    1.9000,      19,   -8.6000,    7.8000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,17:00,h2o,    0.9000,       9,   -3.2000,    5.5000,    8.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,17:00,gas4,   -1.2000,     -12,  -10.0000,    7.3000,   17.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,17:30,co2,    7.7000,      77,   -7.1000,   10.0000,   17.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,17:30,h2o,   -0.9000,      -9,   -6.9000,    4.0000,   10.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,17:30,gas4,   -2.5000,     -25,  -10.0000,    8.3000,   18.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,18:00,co2,   -0.6000,      -6,   -7.4000,    9.0000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,18:00,h2o,    0.9000,       9,   -9.8000,    7.7000,   17.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,18:00,gas4,   -4.5000,     -45,  -10.0000,    7.6000,   17.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,18:30,co2,    8.2000,      82,   -8.0000,   10.0000,   18.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,18:30,h2o,    0.1000,       1,   -3.2000,    8.9000,   12.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,18:30,gas4,    3.8000,      38,  -10.0000,    6.7000,   16.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,19:00,co2,   -2.5000,     -25,   -8.3000,    6.0000,   14.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,19:00,h2o,   -0.8000,      -8,   -5.3000,    9.7000,   15.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,19:00,gas4,    3.7000,      37,   -7.7000,   10.0000,   17.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,19:30,co2,    0.0000,       0,   -4.0000,    9.5000,   13.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,19:30,h2o,   -4.9000,     -49,   -7.4000,    7.0000,   14.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,19:30,gas4,   -2.2000,     -22,  -10.0000,    6.3000,   16.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,20:00,co2,   -3.6000,     -36,   -5.4000,    7.6000,   13.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,20:00,h2o,   -0.5000,      -5,  -10.0000,    8.2000,   18.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,20:00,gas4,   -0.4000,      -4,   -7.7000,   10.0000,   17.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,20:30,co2,    7.1000,      71,   -5.3000,    9.1000,   14.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,20:30,h2o,   -0.1000,      -1,   -3.0000,   10.0000,   13.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,20:30,gas4,   -1.7000,     -17,   -8.9000,    5.3000,   14.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,21:00,co2,    1.9000,      19,   -6.9000,   10.0000,   16.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,21:00,h2o,    0.6000,       6,   -3.8000,    6.1000,    9.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,21:00,gas4,   -3.2000,     -32,  -10.0000,    6.4000,   16.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,21:30,co2,    7.8000,      78,   -4.9000,   10.0000,   14.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,21:30,h2o,    0.0000,       0,   -4.9000,    8.1000,   13.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,21:30,gas4,    2.4000,      24,   -5.6000,    9.5000,   15.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,22:00,co2,    1.7000,      17,   -4.8000,   10.0000,   14.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,22:00,h2o,    1.3000,      13,   -8.9000,    8.6000,   17.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,22:00,gas4,    4.5000,      45,   -7.8000,   10.0000,   17.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,22:30,co2,    4.6000,      46,  -10.0000,    4.7000,   14.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,22:30,h2o,    0.1000,       1,   -7.3000,    4.3000,   11.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-23,22:30,gas4,    2.5000,      25,   -6.2000,    8.6000,   14.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,23:00,co2,   -0.5000,      -5,   -6.4000,    3.0000,    9.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,23:00,h2o,    0.6000,       6,   -4.9000,    7.1000,   12.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-23,23:00,gas4,   -4.1000,     -41,   -8.0000,   10.0000,   18.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-23,23:30,co2,    6.5000,      65,   -5.7000,    7.7000,   13.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,23:30,h2o,    0.0000,       0,   -9.6000,    6.4000,   16.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-23,23:30,gas4,   -1.1000,     -11,   -6.5000,    9.4000,   15.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,00:00,co2,   -3.4000,     -34,   -4.9000,    6.9000,   11.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,00:00,h2o,    0.1000,       1,   -6.9000,    9.7000,   16.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,00:00,gas4,    0.9000,       9,   -8.5000,    8.1000,   16.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,00:30,co2,    1.9000,      19,   -8.4000,    7.1000,   15.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,00:30,h2o,    0.1000,       1,  -10.0000,    4.7000,   14.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,00:30,gas4,    0.0000,       0,   -8.0000,    7.9000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,01:00,co2,    4.0000,      40,   -5.3000,    8.0000,   13.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,01:00,h2o,    2.8000,      28,   -6.2000,    9.9000,   16.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,01:00,gas4,    5.9000,      59,   -7.5000,    6.3000,   13.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,01:30,co2,    7.3000,      73,   -9.6000,    7.7000,   17.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,01:30,h2o,    0.2000,       2,   -7.5000,    7.7000,   15.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,01:30,gas4,   -1.3000,     -13,   -5.7000,   10.0000,   15.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,02:00,co2,   -2.4000,     -24,   -8.7000,    9.7000,   18.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,02:00,h2o,    1.2000,      12,   -9.6000,    5.3000,   14.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,02:00,gas4,    5.4000,      54,   -8.7000,   10.0000,   18.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,02:30,co2,    1.6000,      16,   -8.8000,    3.7000,   12.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,02:30,h2o,   -3.8000,     -38,   -7.8000,    4.0000,   11.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,02:30,gas4,   -3.9000,     -39,   -8.6000,    8.1000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,03:00,co2,    5.5000,      55,   -1.2000,   10.0000,   11.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,03:00,h2o,    1.3000,      13,   -7.7000,   10.0000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,03:00,gas4,   -8.3000,     -83,   -8.6000,    7.9000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,03:30,co2,   -4.5000,     -45,   -4.6000,   10.0000,   14.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,03:30,h2o,   -4.7000,     -47,   -6.9000,    7.4000,   14.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,03:30,gas4,    4.2000,      42,  -10.0000,    6.8000,   16.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,04:00,co2,   -0.5000,      -5,  -10.0000,    6.8000,   16.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,04:00,h2o,    2.9000,      29,   -8.8000,    6.4000,   15.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,04:00,gas4,    7.3000,      73,   -8.9000,    7.3000,   16.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,04:30,co2,    1.1000,      11,   -9.6000,    5.5000,   15.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,04:30,h2o,    0.9000,       9,   -5.7000,    4.4000,   10.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,04:30,gas4,    1.6000,      16,  -10.0000,    6.9000,   16.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,05:00,co2,   -0.4000,      -4,   -5.3000,   10.0000,   15.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,05:00,h2o,   -2.8000,     -28,   -9.6000,    5.8000,   15.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,05:00,gas4,    0.1000,       1,   -8.7000,    9.6000,   18.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,05:30,co2,   -4.5000,     -45,   -4.6000,   10.0000,   14.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,05:30,h2o,    0.0000,       0,  -10.0000,    1.7000,   11.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,05:30,gas4,   -3.7000,     -37,   -5.5000,   10.0000,   15.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,06:00,co2,    2.5000,      25,   -6.1000,   10.0000,   16.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,06:00,h2o,    1.3000,      13,   -4.1000,   10.0000,   14.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,06:00,gas4,    5.7000,      57,   -6.6000,    9.9000,   16.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,06:30,co2,    7.6000,      76,   -6.3000,    8.7000,   15.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,06:30,h2o,    7.4000,      74,   -7.8000,    8.5000,   16.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,06:30,gas4,    0.4000,       4,   -7.7000,    7.2000,   14.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,07:00,co2,   -2.6000,     -26,   -5.8000,    8.1000,   13.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,07:00,h2o,    3.6000,      36,   -7.0000,    9.3000,   16.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,07:00,gas4,   -0.7000,      -7,   -8.1000,    8.9000,   17.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,07:30,co2,    0.0000,       0,   -2.1000,    6.6000,    8.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,07:30,h2o,   -0.1000,      -1,  -10.0000,    3.4000,   13.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,07:30,gas4,   -0.2000,      -2,  -10.0000,    8.7000,   18.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,08:00,co2,    0.4000,       4,   -6.8000,    9.6000,   16.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,08:00,h2o,    4.5000,      45,   -7.8000,    9.4000,   17.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,08:00,gas4,   -1.8000,     -18,   -8.7000,    9.0000,   17.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,08:30,co2,    3.6000,      36,   -7.4000,    9.1000,   16.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,08:30,h2o,    0.0000,       0,   -5.9000,    9.9000,   15.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,08:30,gas4,    0.6000,       6,   -7.2000,   10.0000,   17.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,09:00,co2,   -1.7000,     -17,   -4.9000,   10.0000,   14.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,09:00,h2o,   -5.6000,     -56,   -7.7000,   10.0000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,09:00,gas4,   -0.7000,      -7,   -7.6000,    9.4000,   17.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,09:30,co2,    7.4000,      74,   -3.6000,   10.0000,   13.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,09:30,h2o,    0.1000,       1,   -5.6000,    8.2000,   13.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,09:30,gas4,   -1.1000,     -11,   -6.2000,    8.4000,   14.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,10:00,co2,    0.3000,       3,   -4.9000,    9.6000,   14.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,10:00,h2o,    3.3000,      33,   -8.8000,    7.5000,   16.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,10:00,gas4,    0.4000,       4,   -7.3000,    6.6000,   13.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,10:30,co2,    0.1000,       1,  -10.0000,    8.3000,   18.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,10:30,h2o,    0.2000,       2,  -10.0000,    6.7000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,10:30,gas4,   -0.5000,      -5,   -9.9000,    6.9000,   16.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,11:00,co2,   -2.5000,     -25,   -6.6000,    8.4000,   15.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,11:00,h2o,    1.2000,      12,   -4.5000,    9.5000,   14.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,11:00,gas4,   -1.6000,     -16,   -8.2000,   10.0000,   18.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,11:30,co2,   -6.2000,     -62,   -7.3000,    9.4000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,11:30,h2o,   -1.6000,     -16,  -10.0000,    6.6000,   16.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,11:30,gas4,    1.1000,      11,   -7.4000,    9.7000,   17.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,12:00,co2,    7.4000,      74,   -7.2000,   10.0000,   17.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,12:00,h2o,   -2.3000,     -23,  -10.0000,    5.6000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,12:00,gas4,   -5.9000,     -59,   -7.6000,    9.1000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,12:30,co2,    1.2000,      12,   -7.8000,    6.6000,   14.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,12:30,h2o,    1.2000,      12,   -8.2000,    6.8000,   15.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,12:30,gas4,    1.3000,      13,  -10.0000,    5.5000,   15.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,13:00,co2,    0.1000,       1,   -9.6000,    7.9000,   17.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,13:00,h2o,    0.0000,       0,   -5.2000,    8.5000,   13.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,13:00,gas4,   -0.2000,      -2,   -6.4000,    9.9000,   16.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,13:30,co2,    6.4000,      64,   -3.2000,   10.0000,   13.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,13:30,h2o,   -0.2000,      -2,   -4.1000,    3.5000,    7.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,13:30,gas4,   -8.7000,     -87,  -10.0000,    6.0000,   16.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,14:00,co2,   -6.7000,     -67,   -6.9000,    9.1000,   16.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,14:00,h2o,    2.1000,      21,   -6.2000,   10.0000,   16.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,14:00,gas4,    2.0000,      20,  -10.0000,    7.9000,   17.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,14:30,co2,    7.5000,      75,   -7.7000,   10.0000,   17.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,14:30,h2o,    2.6000,      26,   -0.3000,   10.0000,   10.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,14:30,gas4,   -4.2000,     -42,   -4.5000,    9.0000,   13.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,15:00,co2,    1.3000,      13,  -10.0000,    6.9000,   16.9000,prefiltered,tc,F,T,  -9999.000000
